total_return_pct,win_rate,max_drawdown_pct,sharpe_ratio,num_trades,window_start,window_end,window_number,compliance_passed,compliance_notes,compliance_firm,worst_daily_pnl,max_drawdown_amount,final_equity
-0.03,0.0,-0.11,,1,2020-10-27 11:00:00+00:00,2020-11-11 00:00:00+00:00,15,True,All checks passed,FTMO,-14.243097541759935,-33.58796846380574,99975.83868018672
0.08,0.0,-0.01,,1,2020-11-13 23:00:00+00:00,2020-11-28 12:00:00+00:00,16,True,All checks passed,FTMO,-13.411746604323458,-14.174801196641056,100020.94191765512
0.03,0.0,-0.01,,1,2020-12-01 11:00:00+00:00,2020-12-16 00:00:00+00:00,17,True,All checks passed,FTMO,-8.918212884844639,-13.602685841935454,100061.12662344673
0.1,0.0,-0.05,,1,2020-12-18 23:00:00+00:00,2021-01-02 12:00:00+00:00,18,True,All checks passed,FTMO,-16.36258211077311,-16.362582110770745,100036.50592543258
0.05,0.0,-0.01,,1,2021-01-05 11:00:00+00:00,2021-01-20 00:00:00+00:00,19,True,All checks passed,FTMO,-11.859821560070394,-53.02368417929392,99947.61483724185
-0.05,0.0,-0.14,,1,2021-01-22 23:00:00+00:00,2021-02-06 12:00:00+00:00,20,True,All checks passed,FTMO,-23.173512601060384,-50.57856435207941,100013.21854235248
0.08,0.0,-0.05,,1,2021-02-09 11:00:00+00:00,2021-02-24 00:00:00+00:00,21,True,All checks passed,FTMO,-19.91951240396375,-19.919512403968838,100037.22982210453
0.0,0.0,-0.04,,1,2021-02-26 23:00:00+00:00,2021-03-13 12:00:00+00:00,22,True,All checks passed,FTMO,-18.028746753998632,-50.38085319419042,99966.76165199719
0.04,0.0,-0.03,,1,2021-03-16 11:00:00+00:00,2021-03-31 00:00:00+00:00,23,True,All checks passed,FTMO,-9.463176794214917,-35.93265198112931,99978.32920559448
-0.03,0.0,-0.05,,1,2021-04-02 23:00:00+00:00,2021-04-17 12:00:00+00:00,24,True,All checks passed,FTMO,-11.91549855546552,-41.71382827637717,99967.80613142299
0.08,0.0,-0.04,,1,2021-04-20 11:00:00+00:00,2021-05-05 00:00:00+00:00,25,True,All checks passed,FTMO,-9.567143266087191,-9.804935706415563,100042.19374969765
-0.05,0.0,-0.1,,1,2021-05-07 23:00:00+00:00,2021-05-22 12:00:00+00:00,26,True,All checks passed,FTMO,-9.535561161136174,-29.743012660968816,99972.55836418351
0.03,0.0,-0.01,,1,2021-05-25 11:00:00+00:00,2021-06-09 00:00:00+00:00,27,True,All checks passed,FTMO,-5.406177808473627,-12.81223996578774,100007.91230637445
0.02,0.0,-0.02,,1,2021-06-11 23:00:00+00:00,2021-06-26 12:00:00+00:00,28,True,All checks passed,FTMO,-6.526273812080338,-19.970511232852004,99988.16131815377
-0.0,0.0,-0.01,,1,2021-06-29 11:00:00+00:00,2021-07-14 00:00:00+00:00,29,True,All checks passed,FTMO,-8.823917680490876,-17.94740091978747,99986.01664769097
0.02,0.0,-0.03,,1,2021-07-16 23:00:00+00:00,2021-07-31 12:00:00+00:00,30,True,All checks passed,FTMO,-8.859620361779529,-30.39331995631801,99987.97448697085
0.09,0.0,-0.01,,1,2021-08-03 11:00:00+00:00,2021-08-18 00:00:00+00:00,31,True,All checks passed,FTMO,-10.488710675744755,-29.616525368735893,99994.12640159862
0.06,0.0,-0.01,,1,2021-08-20 23:00:00+00:00,2021-09-04 12:00:00+00:00,32,True,All checks passed,FTMO,-7.554703615512746,-11.089078778008115,99999.42092088007
0.02,0.0,-0.03,,1,2021-09-07 11:00:00+00:00,2021-09-22 00:00:00+00:00,33,True,All checks passed,FTMO,-11.741168473904525,-12.04318887797126,100027.24475394262
0.01,0.0,-0.03,,1,2021-09-24 23:00:00+00:00,2021-10-09 12:00:00+00:00,34,True,All checks passed,FTMO,-11.902868169337323,-28.549062505131587,100014.3040125749
-0.01,0.0,-0.06,,1,2021-10-12 11:00:00+00:00,2021-10-27 00:00:00+00:00,35,True,All checks passed,FTMO,-6.76695290877471,-16.490777946208254,100001.68684069862
0.04,0.0,-0.01,,1,2021-10-29 23:00:00+00:00,2021-11-13 12:00:00+00:00,36,True,All checks passed,FTMO,-8.285879676372755,-14.034621596991201,99990.76195756532
-0.07,0.0,-0.07,,1,2021-11-16 11:00:00+00:00,2021-12-01 00:00:00+00:00,37,True,All checks passed,FTMO,-20.237419482218225,-53.04714678302116,99946.95285321698
-0.06,0.0,-0.09,,1,2021-12-03 23:00:00+00:00,2021-12-18 12:00:00+00:00,38,True,All checks passed,FTMO,-13.90545909443672,-33.955257168010576,100011.98379762564
0.01,0.0,-0.01,,1,2021-12-21 11:00:00+00:00,2022-01-05 00:00:00+00:00,39,True,All checks passed,FTMO,-2.8210855359786207,-4.590589809071389,100018.38216879871
0.04,0.0,-0.01,,1,2022-01-07 23:00:00+00:00,2022-01-22 12:00:00+00:00,40,True,All checks passed,FTMO,-13.011240761424924,-19.575423042144394,100022.15533919651
0.01,0.0,-0.02,,1,2022-01-25 11:00:00+00:00,2022-02-09 00:00:00+00:00,41,True,All checks passed,FTMO,-13.064068037714806,-36.376242987884325,99990.75922070038
0.0,0.0,-0.07,,1,2022-02-11 23:00:00+00:00,2022-02-26 12:00:00+00:00,42,True,All checks passed,FTMO,-15.295478044870816,-27.02588428668969,100018.91339897014
