,timestamp,close,regime,signal,signal_strength,position,action,entry_price,position_size,primary_reason,secondary_reason
23435,23435,145.446,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23436,23436,145.446,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23437,23437,145.446,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23438,23438,145.446,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23439,23439,145.446,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23440,23440,145.446,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23441,23441,145.446,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23442,23442,145.446,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23443,23443,145.446,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23444,23444,145.446,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23445,23445,145.446,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23446,23446,145.446,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23447,23447,141.527,HIGH_VOLATILITY,1,1.0,1,BUY,141.527,0.03,"Combined Score Signal: MR=1.00*1.00, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.50 (threshold: 0.7)"
23448,23448,141.317,HIGH_VOLATILITY,1,1.0,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*1.00, MOM=-1.00*0.28","Regime: HIGH_VOLATILITY, Final Score: 0.50 (threshold: 0.7)"
23449,23449,141.117,HIGH_VOLATILITY,1,0.8174526638750965,1,BUY,141.117,0.03,"Combined Score Signal: MR=1.00*0.82, MOM=-1.00*0.30","Regime: HIGH_VOLATILITY, Final Score: 0.41 (threshold: 0.7)"
23450,23450,140.286,STRONG_DOWNTREND,1,0.7878461439945309,1,HOLD,141.117,,"Combined Score Signal: MR=1.00*0.79, MOM=0.00*0.00","Regime: STRONG_DOWNTREND, Final Score: 0.39 (threshold: 0.7)"
23451,23451,140.127,STRONG_DOWNTREND,1,0.6786428384993712,1,HOLD,141.117,,"Combined Score Signal: MR=1.00*0.68, MOM=0.00*0.00","Regime: STRONG_DOWNTREND, Final Score: 0.34 (threshold: 0.7)"
23452,23452,140.166,STRONG_DOWNTREND,1,0.5793327750065472,1,HOLD,141.117,,"Combined Score Signal: MR=1.00*0.58, MOM=0.00*0.00","Regime: STRONG_DOWNTREND, Final Score: 0.29 (threshold: 0.7)"
23453,23453,140.047,STRONG_DOWNTREND,1,0.0,1,HOLD,141.117,,"Combined Score Signal: MR=0.00*0.00, MOM=0.00*0.00","Regime: STRONG_DOWNTREND, Final Score: 0.26 (threshold: 0.7)"
23454,23454,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23455,23455,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23456,23456,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23457,23457,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23458,23458,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23459,23459,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23460,23460,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23461,23461,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23462,23462,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23463,23463,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23464,23464,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23465,23465,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23466,23466,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23467,23467,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23468,23468,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23469,23469,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23470,23470,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23471,23471,140.047,STRONG_DOWNTREND,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23472,23472,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23473,23473,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23474,23474,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23475,23475,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23476,23476,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23477,23477,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23478,23478,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23479,23479,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23480,23480,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23481,23481,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23482,23482,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23483,23483,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23484,23484,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23485,23485,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23486,23486,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23487,23487,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23488,23488,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23489,23489,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23490,23490,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23491,23491,140.047,RANGING,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23492,23492,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23493,23493,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23494,23494,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23495,23495,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23496,23496,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23497,23497,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23498,23498,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23499,23499,140.047,NEUTRAL,0,0.0,1,HOLD,141.117,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23500,23500,140.047,NEUTRAL,0,0.0,0,EXIT_DYNAMIC,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23501,23501,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23502,23502,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23503,23503,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23504,23504,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23505,23505,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23506,23506,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23507,23507,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23508,23508,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23509,23509,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23510,23510,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23511,23511,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23512,23512,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23513,23513,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23514,23514,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23515,23515,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23516,23516,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23517,23517,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23518,23518,140.047,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23519,23519,138.766,HIGH_VOLATILITY,1,1.0,1,BUY,138.766,0.03,"Combined Score Signal: MR=1.00*1.00, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.50 (threshold: 0.7)"
23520,23520,139.576,HIGH_VOLATILITY,0,0.0,1,HOLD,138.766,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23521,23521,140.447,HIGH_VOLATILITY,0,0.0,1,HOLD,138.766,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23522,23522,139.577,HIGH_VOLATILITY,0,0.0,1,HOLD,138.766,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23523,23523,141.256,HIGH_VOLATILITY,-1,0.0,0,EXIT_SIGNAL,,,"Combined Score Signal: MR=0.00*0.00, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.47 (threshold: 0.7)"
23524,23524,140.767,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23525,23525,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23526,23526,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23527,23527,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23528,23528,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23529,23529,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23530,23530,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23531,23531,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23532,23532,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23533,23533,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23534,23534,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23535,23535,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23536,23536,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23537,23537,140.317,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23538,23538,140.317,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23539,23539,140.317,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23540,23540,140.317,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23541,23541,140.317,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23542,23542,140.317,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23543,23543,140.317,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23544,23544,139.056,RANGING,1,1.0,1,BUY,139.056,0.03,"Combined Score Signal: MR=1.00*1.00, MOM=0.00*0.00","Regime: RANGING, Final Score: 0.50 (threshold: 0.7)"
23545,23545,139.056,NEUTRAL,1,0.9746794358306686,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*0.97, MOM=0.00*0.00","Regime: NEUTRAL, Final Score: 0.49 (threshold: 0.7)"
23546,23546,140.766,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23547,23547,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23548,23548,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23549,23549,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23550,23550,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23551,23551,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23552,23552,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23553,23553,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23554,23554,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23555,23555,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23556,23556,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23557,23557,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23558,23558,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23559,23559,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23560,23560,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23561,23561,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23562,23562,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23563,23563,140.426,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23564,23564,140.426,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23565,23565,140.426,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23566,23566,140.426,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23567,23567,139.877,RANGING,1,1.0,1,BUY,139.877,0.03,"Combined Score Signal: MR=1.00*1.00, MOM=0.00*0.00","Regime: RANGING, Final Score: 0.50 (threshold: 0.7)"
23568,23568,139.416,RANGING,1,1.0,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*1.00, MOM=0.00*0.00","Regime: RANGING, Final Score: 0.50 (threshold: 0.7)"
23569,23569,139.977,RANGING,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23570,23570,139.456,NEUTRAL,1,0.8392934043385029,1,BUY,139.456,0.03,"Combined Score Signal: MR=1.00*0.84, MOM=0.00*0.00","Regime: NEUTRAL, Final Score: 0.42 (threshold: 0.7)"
23571,23571,138.496,HIGH_VOLATILITY,1,1.0,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*1.00, MOM=-1.00*0.14","Regime: HIGH_VOLATILITY, Final Score: 0.50 (threshold: 0.7)"
23572,23572,138.496,HIGH_VOLATILITY,1,0.8383330103808403,1,BUY,138.496,0.03,"Combined Score Signal: MR=1.00*0.84, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.42 (threshold: 0.7)"
23573,23573,138.276,HIGH_VOLATILITY,1,0.7626462883572988,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*0.76, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.38 (threshold: 0.7)"
23574,23574,138.276,HIGH_VOLATILITY,1,0.6430759665932516,1,BUY,138.276,0.03,"Combined Score Signal: MR=1.00*0.64, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.32 (threshold: 0.7)"
23575,23575,138.276,HIGH_VOLATILITY,0,0.0,1,HOLD,138.276,,"Signal too weak: MR=oversold: z=-1.67, rsi=23.2","MOM=, Score below 0.7 threshold"
23576,23576,138.276,HIGH_VOLATILITY,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23577,23577,138.276,HIGH_VOLATILITY,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23578,23578,138.276,HIGH_VOLATILITY,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23579,23579,138.276,HIGH_VOLATILITY,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23580,23580,138.276,HIGH_VOLATILITY,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23581,23581,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23582,23582,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23583,23583,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23584,23584,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23585,23585,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23586,23586,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23587,23587,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23588,23588,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23589,23589,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23590,23590,138.276,STRONG_DOWNTREND,0,0.0,1,HOLD,138.276,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23591,23591,136.237,RANGING,1,1.0,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*1.00, MOM=0.00*0.00","Regime: RANGING, Final Score: 0.50 (threshold: 0.7)"
23592,23592,136.257,NEUTRAL,1,0.9693288621858795,1,BUY,136.257,0.03,"Combined Score Signal: MR=1.00*0.97, MOM=0.00*0.00","Regime: NEUTRAL, Final Score: 0.48 (threshold: 0.7)"
23593,23593,136.257,NEUTRAL,1,0.7703960505652813,1,HOLD,136.257,,"Combined Score Signal: MR=1.00*0.77, MOM=0.00*0.00","Regime: NEUTRAL, Final Score: 0.39 (threshold: 0.7)"
23594,23594,140.556,HIGH_VOLATILITY,-1,0.8758494398526643,0,EXIT_SIGNAL,,,"Combined Score Signal: MR=-1.00*0.88, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.44 (threshold: 0.7)"
23595,23595,140.556,HIGH_VOLATILITY,-1,0.7201551109466756,-1,SELL,140.556,0.03,"Combined Score Signal: MR=-1.00*0.72, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.36 (threshold: 0.7)"
23596,23596,142.806,HIGH_VOLATILITY,-1,0.9729154351924724,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=-1.00*0.97, MOM=1.00*0.48","Regime: HIGH_VOLATILITY, Final Score: 0.49 (threshold: 0.7)"
23597,23597,142.806,HIGH_VOLATILITY,-1,0.773176917726749,-1,SELL,142.806,0.03,"Combined Score Signal: MR=-1.00*0.77, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.38 (threshold: 0.7)"
23598,23598,142.806,HIGH_VOLATILITY,-1,0.6502050071362143,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=-1.00*0.65, MOM=0.00*0.00","Regime: HIGH_VOLATILITY, Final Score: 0.32 (threshold: 0.7)"
23599,23599,142.806,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23600,23600,142.806,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23601,23601,142.806,HIGH_VOLATILITY,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23602,23602,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23603,23603,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23604,23604,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23605,23605,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23606,23606,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23607,23607,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23608,23608,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23609,23609,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23610,23610,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23611,23611,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23612,23612,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23613,23613,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23614,23614,142.806,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23615,23615,142.107,STRONG_UPTREND,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
23616,23616,140.317,RANGING,1,1.0,1,BUY,140.317,0.03,"Combined Score Signal: MR=1.00*1.00, MOM=-1.00*0.17","Regime: RANGING, Final Score: 0.50 (threshold: 0.7)"
23617,23617,139.617,RANGING,1,1.0,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*1.00, MOM=-1.00*0.22","Regime: RANGING, Final Score: 0.50 (threshold: 0.7)"
23618,23618,139.127,RANGING,1,0.9169081706857819,1,BUY,139.127,0.03,"Combined Score Signal: MR=1.00*0.92, MOM=-1.00*0.26","Regime: RANGING, Final Score: 0.46 (threshold: 0.7)"
23619,23619,139.486,RANGING,1,0.6760677687358804,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*0.68, MOM=-1.00*0.23","Regime: RANGING, Final Score: 0.34 (threshold: 0.7)"
23620,23620,138.796,NEUTRAL,1,0.7009954250719366,1,BUY,138.796,0.03,"Combined Score Signal: MR=1.00*0.70, MOM=-1.00*0.23","Regime: NEUTRAL, Final Score: 0.35 (threshold: 0.7)"
23621,23621,138.336,NEUTRAL,1,0.6703166109128581,0,EXIT_DYNAMIC,,,"Combined Score Signal: MR=1.00*0.67, MOM=-1.00*0.14","Regime: NEUTRAL, Final Score: 0.33 (threshold: 0.7)"
23622,23622,138.336,NEUTRAL,0,0.0,0,WAIT,,,Signal too weak: MR=,"MOM=, Score below 0.7 threshold"
